,Market Name,Address Line 1,City,Zip,Contact,State,Phone,Market Link,Operation Hours,Operation Season,Operating Months,FMNP,SNAP,FCC Issued,FCC Accepted,Latitude,Longitude
592,Vienna Farmers' Market,7812 State Rte 13,Blossvale,13471.0,Jessica Johnson-Travers,NY,3158866824,http://www.vfm-ny.com,Thursday 3pm-6:30pm,May 21-October 1,M,Y,Y,N,Y,43.24004,-75.70196
593,MAP Mobile Market-Elim Fellowship,70 Chalmers Avenue,Buffalo,14214.0,Danielle Rovillo,NY,7168825327,http://www.mass-ave.org,Wednesday 11am-1pm,June 6-October 29,M,Y,Y,N,Y,42.93779,-78.83581
594,Veggie Mobile Sprout-Edward A. Kane Apts,5 115th Street,Troy,12182.0,Audrey Bridge,NY,5182748685,http://www.capitalroots.org,Thu 11am-11:30am,Year-round,YR,Y,Y,Y,Y,42.7748,-73.67761
595,Veggie Van MM-JD Senior Center,1201 Hyde Park,Niagara Falls,14301.0,Jen Regan,NY,7162990905,http://www.facebook.com/CHPNiagara/?ref=hl,Thu 11:30am-12:30 pm,June 1-October 31,M,Y,Y,N,Y,43.09992,-79.02631
596,Troy Waterfront Farmers' Market,282 River St,Troy,12180.0,Stephen Ridler,NY,5187084216,http://www.troymarket.org,Saturday  8:30am-4pm,May 16-October 26,P/M,Y,Y,Y,Y,42.73214,-73.6905
597,Project EATS Essex Crossing Farm Stand,125 Delancey St,New York,10002.0,Shevan Durant,NY,2126121528,,Sat/Sun 10:30am-6pm,August 8-November 21,P/M,Y,Y,N,Y,40.71818,-73.98757
598,Catskill Cattle Farm Stand,96 Laurel Bank Ave,Deposit,13754.0,Lonny Schaefer,NY,6074675762,http://www.catskillcattle.com,"Mon-Sat  9am-6pm, Sunday 12pm-4pm, Winter:  hours change",Year-round,YR,Y,N,N,Y,42.06673,-75.40725
599,Schoharie Valley Farms Farm Stand,5605 State Route 30,Schoharie,12157.0,Shirley Ball,NY,5182957139,http://www.schoharievalleyfarms.com/,Daily 9am-6pm,March 1-December 24,W/P/M/X,Y,N,N,Y,42.68477,-74.29692
600,Lakewood Farmers' Market,Chautauqua Ave and East Summit St,Lakewood,14750.0,Mary Currie,NY,7167638557,https://www.facebook.com/lakewoodnyfarmersmarket/,Thursday  10am-2pm,June 18-September 3,M,Y,N,N,Y,42.10338,-79.32624
601,Delhi Farmers' Market,Main St and Court St,Delhi,13753.0,Meg Kennedy,NY,6072938128,http://www.facebook.com/DelhiFarmersMarket/,Wednesday  9am-2pm,June 3-September 30,M,Y,N,N,Y,42.27744,-74.91673
602,Clayton Chamber of Commerce Farmers' Market,425 Mary Street,Clayton,13624.0,Tricia Bannister,NY,3156863771,http://www.1000islands-clayton.com,Thursday  10am-4pm,June 4-September 24,M,Y,N,N,Y,44.23992,-76.08508
603,Saratoga WINTER Farmers' Market,3065 NY-50,Saratoga Springs,12866.0,Justine Denison,NY,5186642510,http://www.saratogafarmersmarket.org/saratoga-farmers-market/,Saturday  9:30am-1:30pm,"November 7-April 24,2021",M/X/W/P,Y,Y,Y,Y,43.06464,-73.79044
604,Richfield Springs Area Sat Farmers' Market,Main St and Church St,Richfield Springs,13439.0,Ronald Bayzon,NY,3158582703,,Saturday  8am-1pm,June 20-October 31,M,Y,N,N,Y,42.85359,-74.98476
605,Saratoga Farmers' Market-Wednesday,3065 Route 50,Wilton,12866.0,Emily Meagher,NY,5187083698,http://www.saratogafarmersmarket.org,Wednesday 3pm-6pm,May 6-October 28,P/M,Y,Y,Y,Y,43.10469,-73.74154
606,Circle G Farm Farm Stand,705 County Route 7,Hammond,13646.0,George Blatchley,NY,3155782419,,Sunday 1pm-5pm,June 28-September 27,M,Y,N,N,Y,44.47353,-75.55463
607,Lowville Farmers' Market,5485 Bostwick Street,Lowville,13367.0,Rhonda Farney,NY,3153466759,http://www.facebook.com/lowvillefarmandcraftmarket/,Saturday  8am-2pm,June 6-October 31,M,Y,N,N,Y,43.79484,-75.48769
608,Hornell Farmers' Market,1 Steuben Sq,Hornell,14843.0,Valorie Whitehall,NY,6073249786,http://www.facebook.com/hornellfarmersmarket,Saturday 10am-7pm,May 30-September 26,P/M,Y,N,N,Y,42.32902,-77.66062
609,Damin Farm Stand,8075 State Highway 5,St. Johnsville,13452.0,Barb Damin,NY,5185682643,,Daily  9am-6pm,Year-round,YR,Y,Y,N,Y,43.00497,-74.72233
610,Fayetteville Farmers' Market,504 Burdick Street,Fayetteville,13066.0,Lacey Cashman,NY,3013351434,http://www.fayettevillefarmersmarketcny.com,Thur 12pm-6pm,year-round,YR,Y,N,N,Y,43.02764,-76.01608
611,JCEO MM-Methodist Church,3909 NY 374,Lyons Mt.,12952.0,Richard LaVigne,NY,5183194028,http://www.jceo.org,Friday 10am-12 noon,June 12-October 16,M,Y,Y,N,Y,44.73223,-73.91025
612,Copake Hillsdale Farmers' Market,9140 Route 22,Hillsdale,12529.0,Diane Creed,NY,5183251430,http://www.copakehillsdalefarmersmarket.com,Saturday  9am-1pm,May 23-October 31,P/M/X,Y,Y,N,Y,42.17077,-73.51771
613,Veggie Van MM-Taggert Playground,135 Odell St,Lackawanna,14218.0,Jen Regan,NY,7162990905,http://cceniagaracounty.org/communities/creating-healthy-schools-communities/creating-healthy-communities/veggie-van,Wed 2:30pm-3:30pm,June 1-October 31,M,Y,Y,N,Y,42.82093,-78.84284
614,Springville Farmers' Market,341 West Main St,Springville,14141.0,Donna Goldhawk,NY,7165600198,http://www.facebook.com/GENTNERSCOMMISSIONMARKET/,"Wednesday  7am-3pm, winter hours change",Year-round,YR,Y,N,N,Y,42.50906,-78.67989
615,Elmhurst Hospital Greenmarket,41st Ave and 80th St,Elmhurst,11373.0,Siobahn Keys,NY,2127887476,http://www.grownyc.org,Tuesday  8am-4pm,June 2-November 24,M,Y,Y,N,Y,40.7458,-73.88548
616,Columbia Thu Greenmarket,Broadway and West 115th St,New York,10027.0,Siobahn Keys,NY,2127887476,http://www.grownyc.org/greenmarket/manhattan/columbia-th,Thursday  8am-5pm,Year-round,YR,Y,Y,N,Y,40.80731,-73.9643
617,Altamont Orchards Farm Stand,6654 Dunnsville Road,Altamont,12009.0,Jim Abbruzzese,NY,5188616515,http://www.altamontorchards.com,"Daily  9:30am-5pm, hours change Nov 28",Sept 4-December 24,M/X,Y,N,N,Y,42.72256,-74.01493
618,Skaeneateles Farmer's Market-Saturday,1 East Austin Street,Pavilion,13152.0,Sue Murphy,NY,3157279320,https://www.townofskaneateles.com/,Saturday 10am-1pm,May 23-October 17,P/M,Y,N,N,Y,42.95091,-76.43045
619,Veggie Mobile-Creighton Storey Homes,158 3rd Street,Albany,12202.0,Audrey Bridge,NY,5182748685,http://www.capitalroots.org,Thu 5pm-5:45pm,Year-round,YR,Y,Y,Y,Y,42.66205,-73.7578
620,The Old Farm Market Farm Stand,80 Gates Greece Townline Rd,Rochester,14606.0,Brook DeConinck,NY,5853634785,https://www.facebook.com/OldFarmMarket/,"Mon-Fri 10am-5pm, Sat/Sun 9am-2pm",July 1-October 1,M,Y,N,N,Y,43.17936,-77.7086
621,MAP Mobile Market-Jericho Rd Broadway,1021 Broadway,Buffalo,14212.0,Danielle Rovillo,NY,7168825327,http://www.mass-ave.org,Friday 2pm-4pm,August 1-December 31,M/X,Y,Y,N,Y,42.89347,-78.83678
622,Canandaigua Farmers' Market,167 Mill Street,Canandaigua,14424.0,Brian Howell,NY,5854064771,http://www.canandaiguafarmersmarket.com,Sat  8:30am-12:30pm,June 6-October 31,M,Y,N,N,Y,42.8857,-77.27849
623,JCEO MM-Westville Corners,Rte 37 & 122,Westville,12926.0,Richard LaVigne,NY,5183194028,http://www.jceo.org,Tue 10am-12pm,June 9-October 13,M,Y,Y,N,Y,44.94404,-74.39536
624,Farm & Artisan Market at the Villa,140 North Main Street,Warsaw,14569.0,Lisa Seewaldt,NY,5857868766,http://www.marketatthevilla.com,Wednesday  2pm-6pm,June 10-September 30,M,Y,N,N,Y,42.74311,-78.13256
625,Whittier Fruit Farm Stand,219 Whittier Road,Rochester,14624.0,Judy Russell,NY,5857481898,http://www.whittierfruitfarm.com,Daily 12pm-4pm,July 15-November 6,M,Y,N,N,Y,43.14905,-77.77737
626,Bayberry Plaza Farmers' Market,7608 Oswego Rd,Liverpool,13090.0,Madison Cline,NY,3156521463,http://www.bayberryplaza.com,Wednesday  8am-2pm,May 6-October 31,P/M,Y,N,N,Y,43.13779,-76.22602
627,Holland Farmers' Market,25 North Main St.,Holland,14080.0,Marg Wnek,NY,7165379590,http://www.thehollandmkt.com,Sunday  8:30am-1pm,May 3-October 25,P/M,Y,N,N,Y,42.64149,-78.54248
628,Seps Family Farm Farm Stand,7395 Main Rd,East Marion,11939.0,Peter and Kathryn Sepenoski,NY,6314771583,,Thu-Mon 10am-5pm,April-December 19,P/M/X,Y,N,N,Y,41.12365,-72.34486
629,Parry's Hardware WINTER Farmers' Market,100 Utica Street,Hamilton,13346.0,Gwenn Werner,NY,3158240002,http://www.parryshamilton.com,2nd Sat  10am-1pm,November-April,M/X/W/P,N,N,N,Y,42.832844,-75.548027
630,Farm This Way Farm Stand,11086 Brant Reservation Road,Brant,14027.0,Carolyn Rosier,NY,7165491038,,Daily 9am-5pm,May 1-October 31,P/M,Y,N,N,Y,42.58029,-79.01732
631,Kirby's Farm Market,9739 Ridge Rd,Brockport,14420.0,Linda Kirby,NY,5856372600,,Mon-Sat 10am-6pm,year-round,YR,Y,N,N,Y,43.25194,-77.98451
632,Genesee Country Tuesday Farmers' Market,Bank St and Alva Place,Batavia,14020.0,Sharon Brent,NY,7165600853,,Tuesday 9am-4pm,June 9-October 27,M,Y,Y,N,Y,42.99905,-78.18151
633,Canticle Farm Market,3809 Old State Road,Allegany,14706.0,Mark Printz,NY,7163789714,http://www.canticlefarm.org,"Tue/Fri  12pm-6pm, Dec-June: Tuesday only",June 16-November 24,M,Y,Y,N,Y,42.09601,-78.50618
634,Narrowsburg Farmers Market,7 Eric Ave,Narrowsburg,12764.0,Greg Swartz,NY,5709820050,,Saturday 10am-1pm,May 16-October 31,M,Y,N,N,Y,41.6052,-75.06393
635,Project EATS Rockaway Farm Stand,702 Rockaway Avenue,Brooklyn,11212.0,Shevan Durant,NY,2126121528,http://www.projecteats.org,Friday  8am-7pm,August 7-November 20,M,Y,Y,N,Y,40.66289,-73.90907
636,On the River Farm Stand,7579 Route 19,Belfast,14711.0,Stephen Demarte,NY,7165605594,,"Mon-Fri 3pm-6pm, Sat/Sun 12pm-6pm",June-November,M,Y,N,N,Y,42.34485,-78.11563
637,Woodhull Hospital GrowNYC Farm Stand,Marcus Garvey Boulevard and Broadway,Brooklyn,11206.0,Siobahn Keys,NY,2127887476,https://www.grownyc.org/farmstands,Wednesday  9am-2pm,July 15-November 26,M,Y,Y,N,Y,40.70029,-73.94111
638,Norwood GrowNYC Farm Stand,Dekalb Ave. and East Gun Hill Rd.,Bronx,10467.0,Siobahn Keys,NY,2127887476,https://www.grownyc.org/farmstands,Thursday  8:30am-4pm,Year-round,YR,Y,Y,N,Y,40.88223,-73.88048
639,The Mall at Greece Ridge Sat Farmers' Market,271 Greece Ridge Center Drive,Rochester,14626.0,Melanie Fazio,NY,5852251140,http://www.themallatgreeceridge.com,Saturday  8am-3pm,June 6-October 31,M,Y,N,N,Y,43.20677,-77.69406
640,Veggie Mobile-Hillside View Apts,602 Craig Street,Schenectady,12307.0,Audrey Bridge,NY,5182748685,http://www.captialroots.org,Friday 2:15pm-3pm,Year-round,YR,Y,Y,Y,Y,42.80323,-73.93741
641,City of Hudson WINTER Farmers' Market,601 Union St.,Hudson,12534.0,Marilyn Cederoth,NY,5189650552,http://www.hudsonfarmersmarketny.com,Saturday  10am-1pm,"Dec; February-April 25, 2020",X/W/P,N,N,N,Y,42.24738,-73.78535
642,Kinderhook Farmers' Market,US Route 9 and Hudson St,Kinderhook,12106.0,Kim Voltz,NY,5187559293,http://www.kinderhookfarmersmarket.com,Sat 8:30am-12:30pm,May 9-October 10,P/M,Y,N,N,Y,42.3954,-73.69817
643,Tribeca Greenmarket Wednesday,Greenwich St and Chambers St,New York,10023.0,Siobahn Keys,NY,2127887476,http://www.grownyc.org/greenmarket,Wednesday  8am-3pm,Year-Round,YR,Y,Y,N,Y,40.71629,-74.01095
644,Z Farms Farm Stand,355 Poplar Hill Road,Dover Plains,12522.0,Diana Zlotnikov,NY,9173196414,http://www.zfarmsorganic.com,"Saturday 2pm-5 pm, Sunday 10am-1pm",Year-round,YR,Y,Y,N,Y,41.75631,-73.55278
645,Washington Park Farmers Market,Washington Park,Albany,12210.0,Scott Abraham,NY,5185958109,http://washingtonparkfarmersmarket.com,Saturday 10am-2pm,July 4-October 3,M,Y,N,N,Y,42.65468,-73.76646
646,79th Street Greenmarket,West 79th St and Columbus Ave,New York,10024.0,Siobahn Keys,NY,2127887476,http://www.grownyc.org/greenmarket/manhattan/79th-street,Sunday  9am-4pm,Year-Round,YR,Y,Y,N,Y,40.78195,-73.97548
647,Abers Acres Farm Stand,884 Rte. 394,Kennedy,14747.0,Sue Abers,NY,7162672431,http://www.abersacres.com,"Daily 9am-6:30pm, Nov-May 10am-5pm",Year-round,YR,Y,Y,N,Y,42.14495,-79.10996
648,Dag Hammarskjold Plaza Greenmarket,East 47th St and Second Ave,New York,10017.0,Siobahn Keys,NY,2127887476,http://www.grownyc.org/greenmarket/manhattan/dag-hammarskjold,Wednesday  8am-4pm,Year-round,YR,Y,Y,N,Y,40.75298,-73.96989
649,Flanders Farm Fresh Food Market,655 Flanders Rd,Flanders,11901.0,Nancy Lynott,NY,6317022417,http://www.southamptontownny.gov,Saturday  10am-1pm,July 4-October 17,M,Y,Y,N,Y,40.90952,-72.63662
650,NYC Health+Hospitals Farmers' Market-Queens 2,114-02 Guy R Brewer Blvd,Queens,11434.0,Sherly Thomas,NY,7188832134,http://www.nychealthandhospitals.org/queens,Tuesday  8am-4pm,July 21-November 23,M,Y,N,N,Y,40.68851,-73.78588
651,Liberty Farmers' Market,119 N Main St,Liberty,12754.0,Beth Sullivan,NY,8454391230,http://www.catskillmountainkeeper.org,Friday 3pm-6pm,June 19-September 11,M,Y,Y,N,Y,41.80129,-74.74684
652,Henderberg Farms Farm Stand,3820 Hwy 414,Rose,14542.0,Irene Henderberg,NY,3155879062,,Daily 12pm-7pm,May 1-November 20,P/M,Y,N,N,Y,43.14429,-76.87492
653,Windswept Meadows Farm Stand,17025 County Road 68,Watertown,13601.0,Delta Keeney,NY,3157881933,http://www.keeneyswindsweptmeadowsfarm.com,Daily  7am-8pm,June 26-October 29,M,Y,Y,N,Y,43.91784,-75.87206
654,JCEO MM-Trails at Malone,166 Falling Leave Dr.,Malone,12953.0,Richard LaVigne,NY,5183194028,http://www.jceo.org,Wednesday 10am-12pm,June 10-October 14,M,Y,Y,N,Y,44.83505,-74.2986
655,Gillie Brook Farm Stand,6147 Gillie Brook Road,Memphis,13112.0,Robert Nogash,NY,3156723706,http://www.gilliefarms.com,Sun 10am-3pm,April 30-Feb 2021,P/M/X/W,Y,Y,N,Y,43.07172,-76.35375
656,Victor Farmers' Market,60 East Main St,Victor,14564.0,Roseanne Turner-Adams,NY,5859243311,http://www.victorny.org,Wednesday  3pm-6pm,June 3-October 28,M,Y,N,N,Y,42.98236,-77.4088
657,Godfrey's Last Stand Farm Stand,1232 State Route 264,Phoenix,13135.0,Roberta and Josephine Godfrey,NY,3155937291,http://www.facebook.com/Godfreys-Last-Stand-146264062067804/,Daily  11am-5pm,May 1-December 23,P/M,Y,Y,N,Y,43.31155,-76.29001
658,Oswego Farmers' Market,West Bridge St and West 1st St,Oswego,13126.0,Sara Broadwell,NY,3153437681,http://www.facebook.com/oswegofarmmarket,Thu  4:15pm-7:45pm,June 11-October 8,M,Y,Y,N,Y,43.45656,-76.51127
659,Syracuse Eastside Neighborhood Market,826 Euclid Ave,Syracuse,13210.0,Jake Losowski,NY,3154788634,https://westcottcc.org/syracuse-eastside-farmers-market/,Wednesday  2pm-6pm,June 1-November 1,M,Y,Y,N,Y,43.03662,-76.1192
660,Schenectady City Hall Farmers' Market,105 Jay Street,Schenectady,12305.0,Steve Feeney,NY,5183862225,http://www.schenectadycounty.com/farmersmarket,Thu  9:30am-1:30pm,May 7-October 29,P/M,Y,Y,N,Y,42.81378,-73.94032
661,Vestal Farmers' Market,320 Vestal Pkwy East,Vestal,13850.0,MaKenzie Darrow,NY,6072065742,http://www.facebook.com/VestalFarmersMarket,Sat/Wed  9am-1pm,May 23-November 25,P/M,Y,N,N,Y,42.087322,-76.045678
662,Haverstraw Farmers' Market,New Main St and Maple Ave,Haverstraw,10927.0,Elaine Fernandez,NY,8454290300,https://voh-ny.com/faq/,Sunday  9am-1pm,June 21-October 25,M,Y,N,N,Y,41.19639,-73.96645
663,Norwich Farmers' Market,North Broad St. and Main St.,Norwich,13815.0,Sandy Pierce,NY,6073344928,http://www.facebook.com/NorwichNYFarmersMarket,Wednesday  10am-2pm,May 6 - November 25,,Y,Y,N,Y,42.53055,-75.52365
664,Union Square Wednesday Greenmarket,Broadway and East 17th St,New York,10003.0,Siobahn Keys,NY,2127887476,https://www.grownyc.org/greenmarket,Wednesday  8am-6pm,Year-round,YR,Y,Y,N,Y,40.7371,-73.99032
665,Irondequoit Farmers' Market,1280 Titus Ave,Rochester,14617.0,Don Sinton,NY,5853367060,http://www.irondequoit.org,Thursday  4pm-8pm,May 28-October 15,P/M,Y,Y,N,Y,43.21118,-77.58154
666,Curbside Market-Lake Tower,321 Lake Ave.,Rochester,14608.0,Andrea Cuzenz,NY,5854134069,http://www.foodlinkny.org,Tue 11:45pm-1pm,July 7-December 15,M/X,Y,Y,N,Y,43.17054,-77.62751
667,Clinton Bailey Wed Farmers' Market,Bailey Ave and Clinton St,Buffalo,14206.0,Sharon Baldi,NY,7162080003,http://www.clintonbaileymarket.com,Wednesday 7am-6pm,May 1-October 31,P/M,N,Y,N,Y,42.87206,-78.81997
668,MAP Mobile Market-Veterans One Stop,1280 Main St,Buffalo,14209.0,Danielle Rovillo,NY,7168825327,http://www.mass-ave.org,Friday 10am-11am,July 3-December 31,M/X,Y,Y,N,Y,42.90861,-78.86713
669,Veggie Mobile-Koinonia Primary Care,553 Clinton Avenue,Albany,12206.0,Audrey Bridge,NY,5182748685,http://www.capitalroots.org,Tue 2pm-2:45pm,Year-round,YR,Y,Y,Y,Y,42.66508,-73.76804
670,Hudson Valley Regional Farmers' Market,15 Mt Ebo Drive,Brewster,10509.0,Melissa Kamin,NY,8458789078,http://www.hudsonvalleyfarmersmarket.org,Sunday  10am-2pm,Year-round,YR,N,N,N,Y,41.43416,-73.57263
671,Voorheesville Farmers' Market,68 Maple Ave,Voorheesville,12186.0,Dianne Luci,NY,5187654536,http://www.facebook.com/VoorheesvilleFarmersMarket,Wed  3:30pm-6:30pm,June 17-September 30,M,Y,N,N,Y,42.64892,-73.92991
672,Curbside Market-Manhattan Sq Family Medicine,454 E Broad St,Rochester,14607.0,Andrea Cuzenz,NY,5854134069,http://www.foodlinkny.org,Thu 2:15pm-3:30pm,July 9-December 17,M/X,Y,Y,N,Y,43.15531,-77.59957
673,Sullivan Fresh Monticello Farmers' Market,512 Broadway,Monticello,12701.0,Michelle Proscia,NY,8452926180,http://www.sullivancce.org,Monday 11am-2pm,July 6-September 28,M,Y,Y,N,Y,41.65611,-74.69106
674,Lamb's Quarters Organic Farm Stand,213 Pierce Road,Plymouth,13832.0,Sandy Pierce,NY,6073344928,http://www.lambsquartersinc.com,"Daily  12pm-6pm, Closed  Wed & Sat",Year-round,YR,Y,Y,N,Y,42.60058,-75.59991
675,Sodus Farmers' Market,58 West Main St,Sodus,14551.0,Sandy Hall,NY,3154838029,http://www.sutmc.org/sodus-farmers-market,Wed  2:30pm-6pm,July 8-October 7,M,Y,Y,N,Y,43.23615,-77.06587
676,Moravia Farmers' Market,130 Main St,Moravia,13118.0,Barbara Flynn,NY,3154962235,,Thursday  10am-2pm,June 4-October 29,M,Y,N,N,Y,42.71209,-76.42079
677,Isabahlia Farm Stand-Rockaway Ave,514 Rockaway Avenue,Brooklyn,11212.0,Brenda Thompson-Duchene,NY,7184983174,http://www.isabahlialoefinc.org,Fri/Sat 8am-3pm,June 30-October 31,M,Y,Y,N,Y,40.66751,-73.91021
678,Sea Cliff Farmers Market,256 Sea Cliff Ave,"Sea Cliff,",11579.0,Amy Peters,NY,5163185487,https://www.facebook.com/seaclifffarmersmarket/,Saturdays 12-4 PM,"November 2- April 25, 2020",M/X/W/P,N,N,N,Y,40.84926,-73.64623
679,Auburn Sat Farmers' Co-op Market,96 State Street,Auburn,13021.0,Mark Soper,NY,3157048609,http://www.auburnfarmerscoopmarketinc.com,Sat  7am-2pm,June 6-October 31,M,Y,Y,N,Y,42.93406,-76.56985
680,Savoy Park Farmers Market,560 Malcom X Blvd,New York,10037.0,Miriam Haas,NY,9149234837,http://www.downtoearthmarkets.com,Saturday 9am-3pm,August 15-November 27,M,Y,N,N,Y,40.81624,-73.93896
681,Brooklyn Borough Hall Tuesday Greenmarket,Court St and Montague St,Brooklyn,11201.0,Siobahn Keys,NY,2127887476,http://www.grownyc.org/greenmarket/brooklyn/boro-hall-sa,Tuesday  8am-4pm,Year-round,YR,Y,Y,N,Y,40.69374,-73.99043
682,4th Ave. Sunset Park Greenmarket,4th Ave and 60th St,Brooklyn,11220.0,Siobahn Keys,NY,2127887476,http://www.grownyc.org/greenmarket,Saturday  8am-3pm,July 11-November 21,M,Y,Y,N,Y,40.64081,-74.01836
683,Port Jervis Farmers' Market,100 Pike Street,Port Jervis,12771.0,Sarah Worthy,NY,8458005130,http://www.pjfarmmarket.com,Saturday  10am-2pm,June 6-October 3,M,Y,Y,N,Y,41.37555,-74.69237
684,5 Loaves Farm Stand-Delavan Ave,70 West Delevan Ave,Buffalo,14213.0,Matt Kauffman,NY,7168039241,http://5loavesfarm.org,Friday 4pm-7pm,July 1-September 31,M,Y,N,N,Y,42.9223,-78.8969
685,Rockefeller Center Thu Greenmarket,Rockefeller Plaza and West 50th St,New York,10112.0,Siobahn Keys,NY,2127887476,http://www.grownyc.org/greenmarket,Thursday  8am-5pm,July 16-August 20; Oct 1-October 22,M,Y,Y,N,Y,40.75914,-73.97873
686,Farmers Market at the Valley,650 Lee Blvd,Yorktown Heights,10598.0,Chereese Jervis-Hill,NY,9142183968,https://www.facebook.com/TheValleyFarmersMarket,Wednesday 1:30pm-5:30pm,"September 16-April 7, 2021",M/X/P,Y,N,N,Y,41.32860046,-73.8077192
687,Kingston WINTER Farmers' Market,272 Wall Street,Kingston,12401.0,Laura Crimmins,NY,6462624672,http://www.kingstonfarmersmarket.org,Alt Saturdays  10am-2pm,December 5-April 24,X/W/P,N,Y,Y,Y,41.93286,-74.01884
688,Morris Farmers' Market,Main St and Church St,Morris,13808.0,Paul Tourtellotte,NY,6072635423,,Thursday  3pm-5:30pm,May 28-October 29,P/M,Y,N,N,Y,42.54813,-75.24686
689,Lima Presbyterian Church Farmers' Market,7295 W. Main St.,Lima,14485.0,Suzanne Muehleisen,NY,5857529238,http://limafarmmarket.com/,Tuesday  3pm-6pm,June 23-October 27,M,Y,N,N,Y,42.90496,-77.61175
690,Curbside Market-Hudson Ridge Tower,401 Seneca Manor Drive,Rochester,14621.0,Andrea Cuzenz,NY,5854134069,http://www.foodlinkny.org,Wed 3:30pm-5pm,July 8-December 16,M/X,Y,Y,N,Y,43.19309,-77.60324
